ID,OBS_DATE,ASM,ASM_D11,ASM_D,ASM_D_D11,ASM_I,ASM_I_D11,RPM,RPM_D11,RPM_D,RPM_D_D11,RPM_I,RPM_I_D11,LOAD_FACTOR,LOAD_FACTOR_D11,LOAD_FACTOR_D,LOAD_FACTOR_D_D11,LOAD_FACTOR_I,LOAD_FACTOR_I_D11,ENPLANE_I,ENPLANE_I_D11,ENPLANE_D,ENPLANE_D_D11,ENPLANE,ENPLANE_D11,AIR_RPM_TSI,AIR_RPM_TSI_D11,AIR_RTMFM,AIR_RTMFM_D11,RAIL_FRT_CARLOADS,RAIL_FRT_CARLOADS_D11,RAIL_FRT_INTERMODAL,RAIL_FRT_INTERMODAL_D11,RAIL_PM,RAIL_PM_D11,TRANSIT,TRANSIT_D11,PETROLEUM,PETROLEUM_D11,NATURAL_GAS,NATURAL_GAS_D11,WATERBORNE,WATERBORNE_D11,TRUCK_D11,VMT,VMT_D11,TSI_Freight,TSI_Freight_C,TSI_Passenger,TSI_Passenger_C,TSI_Total,TSI_Total_C,IND_PRO,MANUF,INV_TO_SALES,IDX_AIR_RPM,IDX_AIR_RTMFM,IDX_RAIL_FRT_CARLOADS,IDX_RAIL_FRT_INTERMODAL,IDX_RAIL_PM,IDX_TRANSIT_D11,IDX_PETROLEUM_D11,IDX_NATURAL_GAS_D11,IDX_WATERBORNE_D11,IDX_TRUCK_D11
SATD202012,12/01/2020,57400881,57286976,45077323,44830316,12323558,12456660,30832402,31697456,25075790,25661960,5756612,6035496,53.7,55.3,55.6,57.2,46.7,48.5,3272,3278,27263,28245,30535,31523,31081794,34569132,4447503,4162804,939212,950576,1177211,1248887,130652258,124239379,308841,331530,290021,279868,3188.2,2571.5,40.8,40.2,113.2,241451,249061,134.5,1.2,49.7,1.4,103,1.2,106.1782206,133.16676185,1.26,0.5861,1.6216,0.7025,1.6823,0.2666,0.421,1.2506,1.3715,0.8144,1.5111
SATD202101,01/01/2021,55267184,58671323,42318254,45115360,12948930,13555963,27800391,31520649,22357665,25507310,5442726,6013339,50.3,53.7,52.8,56.5,42,44.4,2988,3167,24305,28321,27293,31488,28118922,36920481,4078148,4367887,983766,989854,1263730,1275462,119971180,230463769,292183,350166,282448,281779,3335.2,2527.2,39.4,41.3,114.2,224959,252702,136.4,1.4,53.1,6.8,105.5,2.4,106.83732114,136.90376927,1.22,0.626,1.7015,0.7315,1.7181,0.4945,0.4447,1.2591,1.3478,0.8358,1.5242
SATD202102,02/01/2021,48911433,56990314,37928427,43772086,10983006,13218228,26323206,31927757,22477683,26835598,3845523,5092159,53.8,56,59.3,61.3,35,38.5,2122,2597,24483,29515,26605,32113,26554207,43380568,3563135,4344954,799312,895552,1009892,1102107,115723821,258058723,275227,340803,242384,274156,3095.7,2708.2,31.1,36,112.3,207160,245840,132.7,-2.7,57.4,8.1,104.9,-0.6,103.26254406,135.72929754,1.26,0.7355,1.6926,0.6618,1.4846,0.5538,0.4328,1.2251,1.4443,0.7291,1.4987
SATD202103,03/01/2021,67277537,66177865,53749328,52123611,13528209,14054254,42683735,41448588,36811555,35237296,5872180,6211292,63.4,62.6,68.5,67.6,43.4,44.2,3455,3381,39343,37788,42798,41168,42987656,42332675,4652586,4431636,987947,973730,1255548,1255860,168864251,194419287,347857,311443,281405,282558,2640.1,2476.6,38.3,38.9,113.4,262065,258686,135.2,1.9,54.3,-5.4,105.3,0.4,106.16632738,137.62878355,1.12,0.7177,1.7263,0.7196,1.6917,0.4172,0.3955,1.2626,1.3209,0.7874,1.5146
SATD202104,04/01/2021,68934612,70143972,54787601,55649569,14147011,14494403,47644846,47243269,40971447,40408662,6673399,6834606,69.1,67.4,74.8,72.6,47.2,47.2,3998,3991,43799,42747,47797,46737,48141939,47636032,4542143,4544006,980425,994100,1242663,1259670,197898318,226189894,351870,323615,297845,300229,2271.6,2585,39.8,39.4,113.8,252218,256647,136.9,1.3,59.1,8.8,108.2,2.8,106.31639817,139.59651628,1.1,0.8076,1.7701,0.7347,1.6968,0.4854,0.411,1.3416,1.3787,0.7974,1.5191
SATD202105,05/01/2021,76736575,75143588,61332669,60546760,15403906,14596829,57822304,54873691,49649002,47157556,8173302,7716136,75.4,73,81,77.9,53.1,52.9,4942,4696,52752,50210,57694,54906,58176515,53554901,4501247,4395335,1029758,1003637,1258890,1219401,259115194,244269955,373590,373451,307594,298749,2116.4,2558.6,41.3,39.8,113,276639,261366,135.8,-0.8,67.2,13.7,110.6,2.2,107.2408256,141.04568818,1.11,0.908,1.7122,0.7417,1.6426,0.5242,0.4742,1.335,1.3646,0.8061,1.5092
SATD202106,06/01/2021,84579593,79947019,67462202,64295150,17117391,15651869,68542276,62264390,57717814,53113529,10824462,9150860,81,77.9,85.6,82.6,63.2,58.5,6037,5258,60110,55569,66147,60827,68909511,59602870,4374318,4414395,973735,987548,1183542,1194230,381297659,308752599,409263,401721,318204,315886,2242,2637.8,38.9,38.6,111.4,279209,265907,134.8,-0.7,73.8,9.8,112.5,1.7,107.73990829,143.66476299,1.1,1.0105,1.7196,0.7298,1.6086,0.6625,0.5101,1.4115,1.4068,0.7814,1.4873
SATD202107,07/01/2021,92572450,84456490,73407831,67884095,19164619,16572396,78048249,67269151,64545092,56522905,13503157,10746245,84.3,79.6,87.9,83.3,70.5,64.8,7034,5686,66740,59038,73774,64724,78489828,63198538,4426507,4391508,971788,965965,1174756,1153247,443271407,330271312,424574,437888,320767,314076,2417.6,2537.6,39.8,39.1,111.3,288443,268899,133.9,-0.7,79.2,7.3,113.9,1.2,108.19239119,146.74900057,1.14,1.0715,1.7107,0.7139,1.5534,0.7087,0.5561,1.4035,1.3534,0.7905,1.4858
SATD202108,08/01/2021,91200105,84730974,71871478,67480329,19328627,17250646,71745477,66219809,58416652,54962658,13328825,11257152,78.7,78.2,81.3,81.4,69,65.3,6358,5648,60631,57092,66989,62740,72081122,64044633,4317006,4287947,997519,946833,1188660,1128580,414397934,334689891,429881,431984,323022,315133,2436.3,2569.8,39,37.3,110.8,279596,263810,132.8,-0.8,79.4,0.3,113.3,-0.5,108.16471243,146.75613935,1.13,1.0859,1.6704,0.6997,1.5202,0.7182,0.5486,1.4082,1.3706,0.7559,1.4793
SATD202109,09/01/2021,83960638,86170984,66268780,68234344,17691858,17936640,60555482,64860417,50123963,54165827,10431519,10694590,72.1,75.3,75.6,79.4,59,59.6,4844,5449,53903,56625,58747,62074,61064523,65372026,4305850,4299489,967097,967758,1125683,1128736,351319450,352042702,465281,433885,295799,303208,2138.2,2523.7,35.7,36.3,112.6,270461,265052,133.8,0.8,80.5,1.4,114.3,0.9,107.03409984,148.33752142,1.13,1.1084,1.6749,0.7152,1.5204,0.7554,0.551,1.3549,1.3459,0.7342,1.5035
SATD202110,10/01/2021,87192286,86904879,69064953,68165796,18127333,18739084,66925246,66857761,55934187,55437741,10991059,11420020,76.8,76.9,81,81.3,60.6,60.9,5361,5980,60546,58201,65907,64181,67419704,66647030,4564366,4369089,1015511,974135,1182787,1111486,390139607,369043075,502175,451703,315039,311605,2259.3,2538.4,41.4,39.7,113.4,277877,265589,135.4,1.2,82.8,2.9,116.2,1.7,108.50312855,151.60993718,1.12,1.13,1.702,0.7199,1.4972,0.7919,0.5736,1.3924,1.3538,0.8032,1.5139
SATD202111,11/01/2021,86168547,89527125,68469323,69746278,17699224,19780847,67951401,72368748,55742346,57799207,12209055,14569541,78.9,80.8,81.4,82.9,69,73.7,5999,6908,59779,62088,65778,68996,68363793,74535712,4403527,4212876,961279,974992,1096025,1113620,401400762,400360310,470644,467706,327982,324254,2685,2575.1,42.2,41.3,114.2,260433,267303,136.3,0.7,90,8.7,119.4,2.8,109.49156311,153.49714449,1.13,1.2637,1.6411,0.7205,1.5001,0.8591,0.5939,1.4489,1.3734,0.835,1.5247
SATD202112,12/01/2021,90144118,89852215,69447123,68982988,20696995,20869227,71880335,73535978,57091558,58087878,14788777,15448100,79.7,81.8,82.2,84.2,71.5,74,7095,7129,59535,61234,66630,68362,72249705,75194707,4788386,4473727,963254,972812,1068021,1117245,403283532,396198689,452037,470626,331548,321934,3008.2,2437.9,40.6,40.1,114.9,261028,266539,136.6,0.2,90.7,0.8,119.9,0.4,109.41198667,155.11107938,1.19,1.2749,1.7427,0.7189,1.5049,0.8502,0.5976,1.4386,1.3002,0.8117,1.5336
SATD202201,01/01/2022,85220302,90917055,64319116,69049590,20901186,21867466,56461934,64654135,43954958,50653952,12506976,14000182,66.3,71.1,68.3,73.4,59.8,64,6050,6407,45814,54198,51864,60606,56844078,66630187,4139851,4449122,959698,965049,1085528,1109426,251006893,367465438,396877,457917,312089,314058,3593.3,2725.4,38.3,40.5,115,236055,262682,137.6,0.7,83.1,-8.4,117.7,-1.8,109.43339446,157.31410623,1.19,1.1297,1.7331,0.7132,1.4944,0.7885,0.5815,1.4034,1.4536,0.8204,1.5355
SATD202202,02/01/2022,79163472,92137217,60647328,69866406,18516144,22270812,58039691,70730116,46520073,55395643,11519618,15334473,73.3,76.8,76.7,79.3,62.2,68.9,5726,7016,49076,59091,54802,66107,58409597,75093861,3875468,4726609,891121,983868,1028199,1123108,243967008,383266954,431634,496517,284702,317837,3059.1,2704.1,34.2,39,115.6,231137,267848,138.7,0.8,92.3,11.1,121.8,3.5,110.11584896,158.85208452,1.2,1.2732,1.8412,0.7271,1.5128,0.8224,0.6305,1.4203,1.4422,0.7893,1.543
SATD202203,03/01/2022,94041877,92784063,71989994,69913331,22051883,22870732,77898310,75837088,61674886,58769662,16223424,17067426,82.8,81.7,85.7,84.1,73.6,74.6,7874,7695,64617,62058,72491,69754,78278497,77005401,4678429,4429545,1002581,985782,1172921,1166371,354206394,392515154,516997,482968,327508,329865,2780.6,2639.8,40.6,40.9,117.3,271869,268103,139.8,0.8,93,0.8,122.8,0.8,111.01043522,163.29668761,1.21,1.3056,1.7255,0.7285,1.5711,0.8423,0.6133,1.474,1.4079,0.8271,1.5657
SATD202204,04/01/2022,92467160,94298166,68700151,70128540,23767009,24169626,78810921,78719385,60270759,59863130,18540162,18856255,85.2,83.5,87.7,85.4,78,78,8401,8423,63518,62606,71919,71029,79210800,78908642,4423388,4438931,955158,967529,1149264,1161388,389892474,407811936,511186,500526,299956,301970,2360.4,2679.9,40.9,40.6,117.1,258001,266100,139,-0.6,95.6,2.8,123.3,0.4,111.25824664,164.47944032,1.2,1.3379,1.7292,0.715,1.5644,0.8751,0.6356,1.3494,1.4293,0.8215,1.5636
SATD202205,05/01/2022,97263112,94755114,70974287,69784597,26288825,24970517,83505662,78775520,62706882,59125740,20798780,19649781,85.9,83.1,88.4,84.7,79.1,78.7,8817,8407,66962,62753,75779,71160,83885031,78952615,4361092,4311240,994737,970190,1197656,1166231,454971549,438025172,521581,503612,327694,318248,2241.4,2694.3,41.6,39.8,116.7,282678,265748,138.7,-0.2,95.9,0.3,123.2,-0.1,111.32690295,166.69474586,1.22,1.3386,1.6794,0.717,1.5709,0.9399,0.6395,1.4221,1.437,0.8063,1.5585
SATD202206,06/01/2022,98323455,92704525,70415457,67199734,27907998,25504791,87633371,78781554,63343861,58330047,24289510,20451507,89.1,85,90,86.8,87,80.2,10026,8623,67369,62251,77395,70874,88025973,78829178,4234843,4211449,963669,975869,1129620,1132312,517090295,446142931,526993,521079,325844,323474,2316.8,2699.1,39.2,38.9,117.9,277059,263849,139.1,0.3,96.9,1,123.8,0.5,111.17175051,168.72358652,1.23,1.3365,1.6406,0.7212,1.5252,0.9574,0.6617,1.4454,1.4395,0.7874,1.5742
SATD202207,07/01/2022,104646183,95452551,74959521,69739991,29686662,25712560,92091492,78659767,65633792,57668577,26457700,20991190,88,82.4,87.6,82.7,89.1,81.6,10946,8856,69433,61699,80379,70555,92602676,77563511,4209693,4209455,976533,975283,1137071,1121415,554232835,443434971,507625,534218,331478,323246,2582.8,2693.9,39.6,38.9,116.8,281976,263304,138.2,-0.6,96.6,-0.3,123.1,-0.6,111.41837261,166.07024557,1.26,1.3151,1.6398,0.7208,1.5106,0.9515,0.6784,1.4444,1.4368,0.7877,1.5597
SATD202208,08/01/2022,103108293,95877740,73836373,69650895,29271920,26226845,87932991,81028204,62934736,59748548,24998255,21279656,85.3,84.5,85.2,85.8,85.4,81.1,10123,9068,66522,63063,76645,72130,88355193,81268054,4237113,4176280,1021878,978433,1169981,1111077,530940861,453715228,543990,529768,338329,330171,2559.3,2679,41.7,39.6,117.8,284347,267354,139.1,0.7,99.5,3,124.7,1.3,111.54790057,165.86836094,1.26,1.3779,1.6269,0.7231,1.4966,0.9736,0.6727,1.4754,1.4288,0.8024,1.573
SATD202209,09/01/2022,95009333,96988540,68920398,70453463,26088935,26535077,80340630,84809758,58464013,62498036,21876617,22311722,84.6,87.4,84.8,88.7,83.9,84.1,8291,9242,63141,65177,71432,74419,80761039,84343419,4162137,4155725,967516,967191,1080190,1082944,458276905,450348916,572428,536543,317866,324655,2288,2695.9,38.5,39.1,119,275638,269221,139.5,0.3,102.4,2.9,126.1,1.1,111.93961993,166.10194175,1.26,1.43,1.6188,0.7148,1.4587,0.9664,0.6814,1.4507,1.4378,0.7921,1.5887
SATD202210,10/01/2022,98124059,98010039,72264550,71169956,25859509,26840082,84128759,84873168,62656966,62388383,21471793,22484785,85.7,86.6,86.7,87.7,83,83.8,8417,9423,67936,66058,76353,75481,84615789,84056171,4294591,4126036,1023019,980380,1162840,1090554,484046021,463513398,590484,547183,326627,322462,2363.7,2658.5,38,36.5,117.8,280673,270175,138,-1.1,102.8,0.4,125.4,-0.6,111.84404171,167.78298115,1.25,1.4251,1.6073,0.7245,1.469,0.9946,0.6949,1.4409,1.4179,0.7383,1.5722
SATD202211,11/01/2022,94893166,98646718,70250777,71204067,24642389,27442651,78902303,84624323,59194297,61187485,19708006,23436838,83.1,85.8,84.3,85.9,80,85.4,8221,9515,63680,66075,71901,75591,79338600,85256499,4225455,4041899,958922,970971,1038155,1059852,461641160,462705144,556153,551125,328091,323424,2767,2661.5,35.8,34.9,115.2,258728,267155,135.4,-1.9,104,1.2,124.2,-1,111.47816306,166.39577384,1.26,1.4455,1.5745,0.7176,1.4276,0.9929,0.6999,1.4452,1.4195,0.7073,1.5383
SATD202212,12/01/2022,98675010,98390036,71301645,70839961,27373365,27550076,82339322,84504782,59724579,60951951,22614743,23552832,83.4,85.9,83.8,86,82.6,85.5,9409,9481,62484,65116,71893,74597,82691991,85685161,4284074,4013051,915385,923361,999463,1032134,468998419,466215381,529213,563957,319062,309858,3375.9,2747.9,37.3,37.1,116.1,258030,265697,135.7,0.2,105.2,1.2,124.8,0.5,110.09508989,164.64334666,1.28,1.4528,1.5633,0.6824,1.3903,1.0004,0.7162,1.3846,1.4656,0.7518,1.5497
SATD202301,01/01/2023,98963615,105539703,72122711,77347314,26840904,28192389,76670406,87500483,55627743,63753434,21042663,23747049,77.5,82.9,77.1,82.4,78.4,84.2,9072,9681,58284,68142,67356,77823,77047544,86968979,3465052,3719877,983795,989963,1010582,1036528,389407233,503552823,540255,584848,322760,327073,3303.5,2500.6,47.5,50.2,116.3,249207,275744,137.4,1.3,107.5,2.2,126.7,1.5,111.09087662,167.02255854,1.24,1.4745,1.4491,0.7316,1.3962,1.0805,0.7427,1.4615,1.3337,1.0152,1.5523
SATD202302,02/01/2023,91276075,106228794,67037372,77184138,24238703,29044656,71601173,87793840,53329404,63388776,18271769,24405065,78.4,82.6,79.6,82.1,75.4,84,8072,9893,56730,68229,64802,78122,71976241,88312573,3441888,4190768,882732,972511,936366,1023210,364161398,501485176,525567,588917,307507,341468,2948.5,2627.1,46.8,51.5,117.5,235447,270887,140.2,2,108.9,1.3,129.1,1.9,111.14785595,165.10079954,1.25,1.4973,1.6325,0.7187,1.3783,1.0761,0.7479,1.5259,1.4011,1.0421,1.569
SATD202303,03/01/2023,106781300,105752805,78074153,76081692,28707147,29671112,89581512,87343185,65767208,62471122,23814304,24872063,83.9,82.6,84.2,82.1,83,83.8,10099,9782,69709,66129,79808,75910,90024463,88030613,4265339,4023070,997107,977460,1016285,1009093,456715680,490607656,609509,573451,329790,332483,3013.6,2884.3,50.8,50.7,114.5,273712,269233,138.1,-1.5,107.7,-1.1,127.3,-1.4,111.16299277,164.18475157,1.28,1.4925,1.5672,0.7224,1.3593,1.0528,0.7282,1.4857,1.5383,1.0253,1.5282
SATD202304,04/01/2023,104338836,106248275,74335452,75959288,30003384,30288988,88145674,88197767,63426143,63135775,24719531,25061993,84.5,83,85.3,83.1,82.4,82.7,10012,10042,67572,67390,77584,77433,88578807,88533740,3932454,3961616,972025,985206,1005290,1018413,483637609,503799774,574275,584719,336316,338527,2421,2744.9,51.2,50.9,113.8,258225,269597,137.3,-0.6,108.8,1,127.2,-0.1,111.60606922,163.70159909,1.27,1.5011,1.5432,0.7281,1.3718,1.0811,0.7425,1.5127,1.464,1.031,1.5199
SATD202305,05/01/2023,109788960,106950156,77821504,76510602,31967456,30439554,93560838,88500385,66743607,63127954,26817231,25372431,85.2,82.7,85.8,82.5,83.9,83.4,10361,9946,71424,66852,81785,76798,93938142,89310331,3976404,3913154,1001890,980664,1062066,1030410,498702899,482765630,625380,591004,350380,340298,2314.7,2768.9,53.1,51,113.6,289640,271617,137.1,-0.1,109.8,0.9,127.5,0.2,111.34312097,163.66504854,1.27,1.5142,1.5244,0.7247,1.388,1.0359,0.7505,1.5206,1.4767,1.0332,1.5166
SATD202306,06/01/2023,111489108,104967363,78058556,74427781,33430552,30539582,98688402,88008897,68789231,62988002,29899171,25020895,88.5,83.8,88.1,84.6,89.4,81.9,11549,9841,72483,65943,84032,75784,99170573,89596856,4013545,3997339,963056,972755,1047289,1042845,560701408,488158200,589423,579303,338989,337045,2363.4,2736,51.9,51.6,114.1,285605,271521,137.6,0.4,109.4,-0.4,127.6,0.1,110.69439997,163.74671616,1.27,1.5191,1.5571,0.7189,1.4047,1.0475,0.7357,1.5061,1.4592,1.0435,1.5238
SATD202307,07/01/2023,117336395,107453258,81986172,76705659,35350223,30747600,103663184,89300329,72267945,64209285,31395239,25091044,88.3,83.1,88.1,83.7,88.8,81.6,12442,10075,75379,68270,87821,78345,104221563,90234314,4010720,4024185,969622,971240,1074772,1061472,605455302,500048133,560390,591041,349178,339871,2665.8,2766.1,51.6,51.1,115.5,289796,272708,138.9,0.9,110.6,1.1,128.9,1,111.44183468,164.72330097,1.27,1.5299,1.5676,0.7178,1.4298,1.073,0.7506,1.5187,1.4752,1.0346,1.5418
SATD202308,08/01/2023,116930675,108634280,82002600,77288020,34928075,31346260,97888519,89890030,67935975,64372661,29952544,25517368,83.7,82.7,82.8,83.3,85.8,81.4,11580,10353,71491,68054,83071,78406,98517813,91426304,4143202,4077587,1002502,962636,1097772,1045179,581431370,504195782,610032,596511,345135,336742,2673.2,2787.1,54.7,52.3,114.6,290916,272968,138.3,-0.4,111.9,1.2,129.1,0.2,111.4665942,166.87949743,1.27,1.5501,1.5884,0.7114,1.4079,1.0819,0.7575,1.5047,1.4864,1.0593,1.5298
SATD202309,09/01/2023,107000991,109274470,75748830,77529180,31252161,31745289,87867671,92963839,61777782,66430048,26089889,26533791,82.1,85.1,81.6,85.7,83.5,83.6,9397,10520,66861,69787,76258,80307,88395034,92132312,4079004,4089808,985182,983920,1079119,1082414,541455396,535898286,628540,607575,338972,344994,2373.3,2794.5,50.1,50.7,114.5,278035,272491,138.7,0.3,113.2,1.2,129.8,0.5,111.69689016,167.31610508,1.27,1.5621,1.5932,0.7271,1.458,1.15,0.7716,1.5416,1.4904,1.0259,1.528
SATD202310,10/01/2023,111636012,111280053,80679450,79019106,30956562,32260947,93097008,93514698,67633253,66756908,25463755,26757789,83.4,84,83.8,84.5,82.3,82.9,9587,10798,73044,69984,82631,80782,93586240,92651986,4191911,4009507,1015082,970830,1187308,1112898,560624024,534801580,657065,597697,357482,353130,2438,2747,52.4,51,114.5,284049,271932,138.5,-0.1,113.1,-0.1,129.7,-0.1,110.90761294,164.59708738,1.28,1.5709,1.5619,0.7175,1.4991,1.1476,0.759,1.578,1.4651,1.0326,1.5284
SATD202311,11/01/2023,105870155,110074307,76702825,77618580,29167330,32455727,86496039,92775312,63626241,65616047,22869798,27159266,81.7,84.3,83,84.5,78.4,83.7,9294,10645,68416,70928,77710,81573,86927135,92562780,4258804,4076538,963085,974481,1090452,1116828,540470296,541013400,612151,607883,352471,347226,2822.2,2722.4,51.2,50.4,113.5,265139,273113,137.7,-0.6,113.6,0.4,129.4,-0.2,111.24137989,165.41404911,1.28,1.5694,1.588,0.7202,1.5044,1.1609,0.7719,1.5516,1.4519,1.0198,1.5154
SATD202312,12/01/2023,111725619,111263822,78922856,78309761,32802763,32954061,90668283,93034260,64453665,65775448,26214618,27258812,81.2,83.6,81.7,84,79.9,82.7,10775,10884,67921,70795,78696,81680,91018309,93669120,4339924,4083639,972647,979852,1090131,1131479,546229193,545110411,584054,632691,353311,344329,3169,2584,48.7,48.7,115.3,263587,272588,138.5,0.6,115.9,2,130.8,1.1,110.96470039,165.25842376,1.28,1.5881,1.5908,0.7241,1.5241,1.1697,0.8034,1.5386,1.3781,0.986,1.5397
SATD202401,01/01/2024,103399277,110553200,71937289,77386872,31461988,33166327,81030513,92768596,56824365,65303393,24206148,27465203,78.4,83.9,79,84.4,76.9,82.8,10249,11014,59805,69861,70054,80875,81377388,91830540,3691849,3949528,898997,906213,1060652,1089808,439635174,554742897,575466,605167,328535,334327,3701.6,2797.6,45.5,48.4,111,246991,272745,134.3,-3,112.8,-2.7,127,-2.9,109.72358899,164.06139349,1.3,1.5569,1.5385,0.6697,1.468,1.1904,0.7685,1.4939,1.492,0.9796,1.4817
SATD202402,02/01/2024,99789409,112089223,70579701,78373625,29209708,33715598,78689474,93187460,57070558,65255073,21618916,27932387,78.9,83.1,80.9,83.3,74,82.8,9399,11073,60994,70760,70393,81833,79060471,93425639,3435517,4026625,915474,952073,1080739,1141587,439686101,566763481,581952,607277,317997,343337,2971.1,2586.6,47.1,51.8,114.7,240194,274519,138,2.8,114.4,1.4,129.9,2.3,111.06827951,166.15790977,1.29,1.584,1.5686,0.7036,1.5377,1.2162,0.7712,1.5342,1.3795,1.0482,1.5318
SATD202403,03/01/2024,115004780,114096548,81538164,79751788,33466616,34344760,96770123,93650832,69049228,65420128,27720895,28230704,84.1,82.1,84.7,82,82.8,82.2,11619,11046,73228,69896,84847,80943,97235282,94309870,4166026,4020008,959528,938184,1131816,1131162,564609985,578068957,626203,622709,349811,352676,2799.5,2685.9,52.4,52.1,112.9,275524,273379,137,-0.7,116,1.4,129.9,0,110.84328144,166.83809252,1.29,1.599,1.566,0.6933,1.5237,1.2404,0.7908,1.5759,1.4325,1.0555,1.5069
SATD202404,04/01/2024,112034942,113895231,78918057,80367290,33116885,33527941,92096021,93220740,65738954,65840030,26357067,27380709,82.2,81.8,83.3,81.9,79.6,81.7,10653,10923,70582,69869,81235,80792,92514724,93788293,3928280,3852865,910466,924187,1091153,1087280,536799470,576839158,636702,615586,341892,344361,2395.1,2716.8,47.9,47.6,112.7,263941,273460,135.4,-1.2,115.1,-0.8,128.6,-1,110.66834301,168.19788692,1.3,1.5901,1.5009,0.683,1.4646,1.2378,0.7817,1.5388,1.4489,0.963,1.5045
SATD202405,05/01/2024,117108413,113850593,82229022,80615670,34879391,33234924,99370433,93028474,70516126,65998803,28854307,27029671,84.9,81.7,85.8,81.9,82.7,81.3,11256,10678,75822,69894,87078,80573,99760944,94316193,4203524,4142140,939877,919796,1139401,1106471,583504957,562164406,656997,619449,361734,351368,2334.4,2783.7,54.7,52.5,114.8,293459,274210,138.8,2.5,115.8,0.6,130.9,1.8,111.44064536,167.0005711,1.31,1.5991,1.6136,0.6798,1.4904,1.2063,0.7866,1.5701,1.4847,1.0634,1.5324
SATD202406,06/01/2024,120470995,113620873,83883123,80404015,36587872,33216858,105395414,94763242,73076891,67785973,32318523,26977269,87.5,83.4,87.1,84.3,88.3,81.2,12547,10753,77171,72107,89718,82860,105770790,96632708,4077499,4115408,943188,951246,1141879,1138430,602331259,539933344,597122,621831,346392,344714,2431.1,2808.7,53.1,52.7,113.7,284472,274176,138.4,-0.3,117.8,1.7,131.5,0.5,111.60790726,168.02912621,1.33,1.6384,1.6031,0.703,1.5335,1.1586,0.7897,1.5404,1.498,1.0676,1.5186
SATD202407,07/01/2024,123644589,113337721,86022218,80377646,37622371,32960075,108406036,93475924,75253308,66751766,33152728,26724158,87.7,82.5,87.5,83,88.1,81.1,13004,10654,78775,70699,91779,81353,108799511,95223546,4089401,4064778,951229,954055,1167746,1153559,601431358,493779719,607532,605176,362586,352563,2746.7,2846.3,52.2,51.9,114.1,293355,274333,138.9,0.4,115.6,-1.9,130.9,-0.5,110.91647879,169.38749286,1.32,1.6145,1.5834,0.7051,1.5539,1.0596,0.7685,1.5754,1.518,1.0498,1.5234
SATD202408,08/01/2024,119332288,111100947,83165576,78660505,36166712,32440442,101887209,93495936,70608888,66956007,31278321,26539928,85.4,84.2,84.9,85.1,86.5,81.8,12001,10586,74793,71286,86794,81873,102314311,95009977,4206906,4158087,1009357,970576,1251185,1185579,624027622,546026784,622844,622380,359343,350551,2721,2831.3,55,52.4,115.3,294234,274918,140.3,1,116.5,0.8,132.2,1,111.29122329,168.24100514,1.33,1.6109,1.6198,0.7173,1.597,1.1717,0.7904,1.5664,1.51,1.0605,1.539
SATD202409,09/01/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978585,977229,1191711,1207923,,,,,,,2380.2,2799.5,52.3,52.8,113.7,,,139.2,-0.8,,,,,110.97648549,167.60108509,,,,0.7222,1.6271,,,,1.4931,1.0692,1.518
